emotion,question,comment,x,y,user_id,age,gender,sentiment_compound,sentiment_label,GRID_ID
Green Space,7,To visually connect this plaza with Těšnov Park and to improve the park in front of the Museum of the Capital City of Prague. Connect the pedestrian footbridge across Ke Štvanici Street.,14.439,50.090886,0lu3rvfdm,40-49,female,0.4404,positive,T-11
Green Space,7,"Small shrubs, flowers in conifers, corner of Billy and the pharmacy a wall of green plants. The smell of urine, rubbish, because it's an untidy and unused place.",14.44,50.09133,0lu3rvfdm,40-49,female,0.0,neutral,T-11
Green Space,7,the park is so empty.,14.467,50.124031,ir79s8gvv,30-39,female,-0.3327,negative,V-8
Green Space,7,and this is where trees can grow.,14.467,50.12571,ir79s8gvv,30-39,female,0.0,neutral,V-8
Green Space,7,Here it is scary. An ugly parking lot and junkyard next to an ugly intersection.,14.445,50.11601,0efqth6y7,30-39,female,-0.8689,negative,U-8
Green Space,7,park,14.473,50.102845,aatszenck,30-39,male,0.0,neutral,W-10
Green Space,7,A dead tree,14.409,50.132737,g27d0g1gi,30-39,male,-0.6486,negative,R-7
Green Space,7,The dead tree,14.408,50.132746,g27d0g1gi,30-39,male,-0.6486,negative,R-7
Green Space,7,At the children's centre. Playground,14.41,50.133442,g27d0g1gi,30-39,male,0.0,neutral,R-7
Green Space,7,The greenery around the nature park needs to be protected and cared for.,14.406,50.145146,4nd0j70b7,30-39,male,0.6908,positive,R-6
Green Space,7,"The bus overpass is horrible, unsightly",14.475,50.104836,248xlfidd,30-39,male,-0.5423,negative,W-9
Green Space,7,The intersection on Palmovka is ugly.,14.473,50.103625,248xlfidd,30-39,male,-0.5106,negative,W-9
Green Space,7,More trees,14.474,50.128543,lgngq6cgr,30-39,male,0.0,neutral,W-7
Green Space,7,More trees,14.472,50.128832,lgngq6cgr,30-39,male,0.0,neutral,W-7
Green Space,7,more tree,14.47,50.130235,lgngq6cgr,30-39,male,0.0,neutral,V-7
Green Space,7,More trees,14.469,50.127635,lgngq6cgr,30-39,male,0.0,neutral,W-7
Green Space,7,"Do not develop, preserve the green space.",14.46,50.099716,929o062u8,40-49,male,0.0,neutral,V-10
Green Space,7,The beautifully wide Na Zertvách Street could perhaps have at least one avenue of trees (one row) without affecting the tram lines or parking spaces.,14.478,50.104933,7br4948m6,30-39,male,0.5719,positive,W-9
Green Space,7,"Not so much more greenery, cultivating the current vegetation would be enough",14.471,50.103169,z2etyq1rl,20-29,female,0.0,neutral,V-10
Green Space,7,it could do with some general improvement.,14.438,50.089502,9q0fxtx1m,30-39,female,0.4588,positive,T-11
Green Space,7,Add trees...,14.472,50.11437,nk7z7kygz,50-59,male,0.0,neutral,W-8
Green Space,7,Modify to small parking lot with green space.,14.468,50.115522,nk7z7kygz,50-59,male,0.0,neutral,V-9
Green Space,7,"general location. i'm happy with the greenery, but would welcome any new tree or shrub wherever possible",14.452,50.124004,p3eiyliik,40-49,male,0.7469,positive,U-7
Green Space,7,Shadowing of car booters. Then at night the glow from the local floodlights might not be so bothersome.,14.443,50.138158,pp9cc2fdo,40-49,male,-0.4572,negative,U-6
Green Space,7,Connecting Čimice and Chabery for pedestrians and cyclists.,14.439,50.142091,pp9cc2fdo,40-49,male,0.0,neutral,T-6
Green Space,7,"No need for more, just please preserve what we have here",14.418,50.145996,sahap15rx,40-49,male,0.0972,positive,S-5
Green Space,7,The park deserves to be revitalized.,14.475,50.110594,finhhut09,40-49,male,0.0,neutral,W-9
Green Space,7,"Keep the green space, don't build a Kaufland.",14.418,50.125744,yo4o6fetp,40-49,female,0.0,neutral,S-7
Green Space,7,The trees have died and none have been planted.,14.468,50.116542,fv2ubzjic,50-59,male,-0.5574,negative,V-9
Green Space,7,"Don't stop it, please.",14.463,50.09884,mwfwaz4un,30-39,female,-0.0191,neutral,V-10
Green Space,7,Cultivate,14.439,50.090782,zcmp5v696,30-39,male,0.0,neutral,T-11
Green Space,7,Maybe greenery would help to improve the street.,14.441,50.090778,ddtmcj051,20-29,female,0.6808,positive,T-11
Green Space,7,It's very concrete and inhospitable.,14.44,50.091288,ddtmcj051,20-29,female,0.0,neutral,T-11
Green Space,7,The greenery here deserves to be improved too.,14.439,50.091021,ddtmcj051,20-29,female,0.4767,positive,T-11
Green Space,7,"There's greenery here, but it's pretty unkempt, and rather than being pleasant, I see men urinating here a lot, and there's litter.",14.444,50.0892,ddtmcj051,20-29,female,0.8674,positive,U-11
Green Space,7,"Unused area where homeless people sleep, indulge in alcohol and other addictive substances.",14.468,50.126577,cb4vdc9w4,30-39,male,0.0,neutral,V-8
Green Space,7,Too much concrete,14.443,50.116217,5pc9ejork,20-29,female,0.0,neutral,U-8
Green Space,7,"Why the fields, the green is missing",14.44,50.132807,u9nxgmdqi,40-49,male,-0.296,negative,T-7
Green Space,7,"Why fields, no green",14.46,50.140468,u9nxgmdqi,40-49,male,-0.296,negative,V-6
Green Space,7,"Why fields, no green",14.467,50.141156,u9nxgmdqi,40-49,male,-0.296,negative,V-6
Green Space,7,"why the field, no green, with a dog-trap to the OC it would be possible to get there at least by dog and not only by car...",14.491,50.141706,u9nxgmdqi,40-49,male,-0.296,negative,X-6
Green Space,7,"Why fields, no green",14.437,50.143054,u9nxgmdqi,40-49,male,-0.296,negative,T-6
Green Space,7,"Why the fields, no green, the interconnection of the cimice chabry...",14.442,50.141486,u9nxgmdqi,40-49,male,-0.296,negative,T-6
Green Space,7,instead of a concrete mixer:-),14.456,50.098332,xk6z8mt60,30-39,female,0.0,neutral,U-10
Green Space,7,"Here, however, it's a utopia given the planned construction, unfortunately.",14.463,50.098584,xk6z8mt60,30-39,female,-0.34,negative,V-10
Green Space,7,"In the summer, it's arid. Trees and seating would be good here.",14.47,50.126833,bs3k0cqmv,40-49,male,0.4404,positive,W-7
Green Space,7,A strangely underused location next to the subway,14.468,50.126679,bs3k0cqmv,40-49,male,-0.296,negative,V-8
Green Space,7,Rohanské nábřeží,14.462,50.099676,nnbfcmobn,30-39,female,0.0,neutral,V-10
Green Space,7,Palmovka,14.473,50.103253,nnbfcmobn,30-39,female,0.0,neutral,W-9
Green Space,7,Vosmikov,14.471,50.115078,ret7h7u44,40-49,female,0.0,neutral,W-8
Green Space,7,concrete area,14.443,50.116285,6o9qxpo4e,20-29,female,0.0,neutral,U-8
Green Space,7,A free space where there could be more trees.,14.461,50.117496,qgp53g2h9,30-39,female,0.5106,positive,V-8
Green Space,7,I would also welcome planting trees along the sidewalk on this side of the road to create shade in the summer and use this space for a bench or two as well. It will do a lot.,14.411,50.127512,0ruvhs4zz,20-29,female,0.7351,positive,R-7
Green Space,7,Is it possible to do some decent landscaping around the lake? Planting a lawn and making it an interesting resting place?,14.405,50.130277,0ruvhs4zz,20-29,female,0.4696,positive,R-7
Green Space,7,merge small green areas and create a new forest park,14.403,50.141706,80yhanpbs,70+,female,0.2732,positive,R-6
Green Space,7,make the cymbals bigger,14.441,50.132629,80yhanpbs,70+,female,0.0,neutral,T-7
Green Space,7,modify for passage ... and clean up...,14.477,50.122999,80yhanpbs,70+,female,0.4019,positive,W-7
Green Space,7,expand Ladvi forest park,14.464,50.141541,80yhanpbs,70+,female,0.3182,positive,V-6
Green Space,7,Green lane to Letnany OC,14.495,50.133894,80yhanpbs,70+,female,0.0,neutral,X-7
Green Space,7,make the whole island accessible and put in greenery.,14.414,50.112405,80yhanpbs,70+,female,0.0,neutral,R-9
Green Space,7,Sokolovská,14.45,50.093494,ngdlfpo7g,40-49,female,0.0,neutral,U-10
Green Space,7,only grass- add more trees,14.473,50.114545,p20uzs3xd,30-39,female,0.0,neutral,W-8
Green Space,7,The whole Palmovka street,14.473,50.102813,ywsl8f8qt,50-59,female,0.0,neutral,W-10
Green Space,7,I would like some benches to sit on in addition to the greenery :),14.433,50.13525,9qyck9zw6,40-49,male,0.6705,positive,T-7
Green Space,7,"It would be useful to make the place into a forest park, paths, more trees",14.475,50.122965,zdbm6s7xt,50-59,female,0.4404,positive,W-7
Green Space,7,Plant trees,14.468,50.116485,eoinfymvf,40-49,male,0.0,neutral,V-9
Green Space,7,Perhaps greenery would dampen car noise,14.455,50.11773,geworewek,40-49,female,0.0,neutral,U-8
Green Space,7,this whole area deserves to be greened up more - also with regard to the Bulovka hospital area directly above the motorway,14.461,50.117826,mhyxje9z4,40-49,female,0.0,neutral,V-8
Green Space,7,"More green, at least 2 lanes underground.",14.455,50.117688,thifimt8x,30-39,male,0.0,neutral,U-8
Green Space,7,Tunnel and green!,14.459,50.117435,rqoz65te7,,female,0.0,neutral,U-8
Green Space,7,Companies are cancelling gardens and the green space has declined quite a bit in recent years,14.454,50.117703,pgazzxbmh,40-49,female,-0.2023,negative,U-8
Green Space,7,Square in front of KB,14.474,50.103131,b8w5nf69b,20-29,female,0.0,neutral,W-9
Green Space,7,flowers,14.468,50.115797,kq1hncamn,30-39,female,0.0,neutral,V-9
Green Space,7,"Flowers, climbing plants",14.456,50.124712,kq1hncamn,30-39,female,0.0,neutral,U-7
Green Space,7,trees,14.472,50.114559,kq1hncamn,30-39,female,0.0,neutral,W-8
Green Space,7,Unmaintained green. Could use more trees.,14.422,50.12778,ui8u3r68p,40-49,male,0.0,neutral,S-7
Green Space,7,There is no green around the bus stops in the kobylis. Especially in the summer months.,14.456,50.124978,ui8u3r68p,40-49,male,-0.4215,negative,U-7
Green Space,7,Everywhere,14.452,50.128371,sphb30ody,30-39,male,0.0,neutral,U-7
Green Space,7,"Very hot Troy street in summer, could any greenery fit?",14.453,50.121882,2nuofriaw,30-39,female,0.3612,positive,U-8
Green Space,7,The secret service campus should have trees,14.462,50.12537,jx7hrwdsq,60-69,male,0.0,neutral,V-8
Green Space,7,Pernerova street around Forum Karlín,14.455,50.091402,utp2kgb5v,30-39,male,0.0,neutral,U-11
Green Space,7,"The area around the bus stop Kuchyňka in the direction of the centre lacks trees in front of the station, which would shade this bus stop, which is widely used by students, guests and local residents, especially in the summer",14.449,50.116851,c8ujcnvs6,60-69,male,0.0,neutral,U-8
Green Space,7,"The central square tends to be arid in summer, it definitely deserves more greenery",14.47,50.127013,43tmf6ud6,30-39,female,0.4019,positive,W-7
Green Space,7,"I'd like less asphalt here. Trees probably won't work, the plaza is on a concrete bridge slab, but it's unnecessary to have so much asphalt here. People don't spend time here due to the surrounding traffic and it drags the sun unnecessarily.",14.472,50.106821,rtjikahr9,30-39,male,-0.0772,negative,W-9
Green Space,7,It could do with a bit of reforestation. It's a very bare spot.,14.437,50.091485,rtjikahr9,30-39,male,0.0,neutral,T-11
Green Space,7,"Overall Kandwrove lacks greenery, due to train noise and it's also on the south side, so the sidewalk and houses are extremely crowded in the summer.",14.474,50.11147,378vst8bx,30-39,female,0.0,neutral,W-9
Green Space,7,"overall, modify",14.437,50.091402,gsvfj3ql1,30-39,male,0.0,neutral,T-11
Green Space,7,Make the park usable.,14.437,50.091863,gsvfj3ql1,30-39,male,0.0,neutral,T-11
Green Space,7,Lack of greenery,14.439,50.090879,gsvfj3ql1,30-39,male,-0.3182,negative,T-11
Green Space,7,By the playground. Have the playground fence overgrown with ivy.,14.474,50.110095,zek4rxtzo,30-39,female,0.0,neutral,W-9
Green Space,7,open space without use,14.473,50.114525,jnwxvdfav,30-39,male,0.0,neutral,W-8
Green Space,7,"if there have to be new apartment buildings, let there be maximum green space",14.454,50.09728,ild835spw,40-49,female,0.0,neutral,U-10
Green Space,7,I suppose it'll be built up before it's green.,14.463,50.099152,xsu1ipgmi,30-39,male,0.0,neutral,V-10
Green Space,7,It would be better to expand the forest than to build a housing development,14.438,50.132931,kltus7c7v,50-59,female,0.6369,positive,T-7
Green Space,7,a park instead of a cable car,14.416,50.125696,oes0ljpu2,40-49,female,0.0,neutral,R-8
Green Space,7,a park instead of a kaufland... bohnice a paradise of shops,14.419,50.125765,oes0ljpu2,40-49,female,0.6369,positive,S-7
Green Space,7,Lesopark,14.442,50.141596,1sa2n7gtc,0-19,male,0.0,neutral,T-6
Green Space,7,Lesopark,14.464,50.147371,1sa2n7gtc,0-19,male,0.0,neutral,V-5
Green Space,7,Soundproof the highway,14.491,50.146766,1sa2n7gtc,0-19,male,0.0,neutral,X-5
Green Space,7,Highway soundproofing,14.477,50.162769,1sa2n7gtc,0-19,male,0.0,neutral,W-3
Green Space,7,More mature trees,14.485,50.107424,z163309m0,30-39,male,0.4754,positive,X-10
Green Space,7,There is no greenery in the whole street Kovanecká,14.485,50.107864,z163309m0,30-39,male,-0.296,negative,W-9
Green Space,7,Few mature trees,14.486,50.109082,z163309m0,30-39,male,0.4215,positive,X-9
Green Space,7,Minimum of trees,14.486,50.103804,z163309m0,30-39,male,0.0,neutral,X-10
Green Space,7,Unnecessarily little green space in the park,14.483,50.10523,z163309m0,30-39,male,0.0,neutral,X-10
Green Space,7,subsidies for green roofs of prefabricated buildings,14.485,50.107768,z163309m0,30-39,male,0.0,neutral,W-9
Green Space,7,"We do have a park/woods a bit further on, but there aren't many trees or anything to dampen the summer heat in my opinion. More green space would be nice here and in the wider area for that reason.",14.487,50.099504,0h02ayhbn,20-29,female,0.5719,positive,X-10
Green Space,7,"Not more, but for God's sake, don't build anything when it's already a shack!",14.517,50.106416,o2pu8jw8b,30-39,female,0.0,neutral,Z-10
Green Space,7,"Desert, lots of dust.",14.526,50.106784,aix3x2ji1,30-39,male,0.0,neutral,AA-9
Green Space,7,"Like the others, at least plant the less busy streets with tree lines.",14.493,50.106745,a5j39e51f,0-19,male,0.3612,positive,X-10
Green Space,7,in the WHOLE STREET,14.515,50.10315,3kj14qtkr,30-39,female,0.0,neutral,Z-10
Green Space,7,ACROSS THE STREET,14.503,50.102503,3kj14qtkr,30-39,female,0.0,neutral,Y-10
Green Space,7,instead of dilapidated factories/buildings,14.524,50.104946,6exprcjv7,40-49,female,0.0,neutral,AA-9
Green Space,7,"There will be a lot of new apartments, so the green space will be added.",14.524,50.102937,6exprcjv7,40-49,female,0.0,neutral,Z-10
Green Space,7,in connection with the new development - they won't all fit in Zahrádky Park,14.512,50.107924,6exprcjv7,40-49,female,-0.2755,negative,Z-10
Green Space,7,prune the trees and add new trees and shrubs,14.506,50.093852,oxm0xk7s4,40-49,male,0.0,neutral,Y-10
Green Space,7,It would be advisable to make the implementation of future development projects conditional on the preservation of wide green belts along the Rokytka River and connections to local park projects.,14.51,50.105487,n52laql5q,30-39,male,0.0,neutral,Z-10
Green Space,7,It would be advisable to make the implementation of future development projects conditional on the preservation of wide green belts along the Rokytka River and the connection to local park projects.,14.511,50.106216,n52laql5q,30-39,male,0.0,neutral,Z-10
Green Space,7,It would be advisable to make the implementation of future development projects conditional on the preservation of wide green belts along the Rokytka River and connections to local park projects.,14.515,50.106409,n52laql5q,30-39,male,0.0,neutral,Z-10
Green Space,7,"area for parking UZS, however, in summer it dries up and the greenery is preserved",14.486,50.119769,iv6cb711y,40-49,female,0.0,neutral,X-8
Green Space,7,"Relatively newly revitalized courtyard, but heavily paved over.",14.501,50.12102,iv6cb711y,40-49,female,0.0,neutral,Y-8
Green Space,7,"Given the large development in the area, maximize the size of the park.",14.517,50.106055,agti3h79v,30-39,male,0.0,neutral,Z-10
Green Space,7,Kolbenova street,14.512,50.110685,wk97ypqev,20-29,female,0.0,neutral,Z-9
Green Space,7,Poděbradská Street,14.514,50.102978,wk97ypqev,20-29,female,0.0,neutral,Z-10
Green Space,7,"Due to the ongoing construction in Prague 9 around Kolbenova, Zahrádky Park will be totally inadequate.",14.508,50.111469,mow8fdsyg,30-39,female,-0.4576,negative,Y-9
Green Space,7,"Due to the ongoing construction in Prague 9 around Kolbenova, the Zahrádky park will be totally insufficient.",14.521,50.111745,mow8fdsyg,30-39,female,0.0,neutral,Z-9
Green Space,7,"Given the ongoing construction in Prague 9 around Kolbenova, Zahrádky Park will be totally inadequate.",14.529,50.111139,mow8fdsyg,30-39,female,-0.4576,negative,AA-9
Green Space,7,Turning a sensationally unused place into a park,14.514,50.118019,wvt80qkus,40-49,male,0.0,neutral,Z-8
Green Space,7,"In some sections of Novovysočanská Street there are green belts where trees could be planted. There is always talk about how many trees Prague is capable of planting, but there are spaces lying fallow where it can be planted, but it is not being done.",14.489,50.100426,q6f1h7qlc,30-39,male,-0.5859,negative,X-10
Green Space,7,"There are quite large areas of grass in front of the J.Seifert Gymnasium, which could look better. For example, at the corner of Olšanská and J. Želivského, Prague 3 has a flower bed. In my opinion, it would look at least the same in front of the gym",14.49,50.100481,q6f1h7qlc,30-39,male,0.4404,positive,X-10
Green Space,7,"There are green belts in some sections of the street to Žižkov where trees could be planted. There is always talk about how many trees Prague is capable of planting, but there are spaces lying fallow where it can be planted, but it is not being done an",14.495,50.099384,q6f1h7qlc,30-39,male,-0.5859,negative,X-10
Green Space,7,Elimination of green space by construction,14.497,50.119733,0uax8f2mu,30-39,male,0.0,neutral,Y-8
Green Space,7,Restore the gardens,14.501,50.121057,0uax8f2mu,30-39,male,0.296,positive,Y-8
Green Space,7,The whole of Kolbenova deserves trees!,14.508,50.11064,4y26vi241,40-49,female,0.0,neutral,Y-9
Green Space,7,"The new project does not foresee enough greenery, or expects everyone to use Zahrádky Park. But it is too small for that (the green area is already much reduced)",14.523,50.104795,i5wya5387,40-49,female,0.0,neutral,AA-9
Green Space,7,Please stop any more building in the beautiful Gardens Park!,14.521,50.106693,cq2as5eag,30-39,male,0.6476,positive,Z-10
Green Space,7,Do not extend development into existing green space,14.519,50.105815,wpos240or,30-39,male,-0.1326,negative,Z-10
Green Space,7,Improvement of the current green space,14.531,50.106605,wpos240or,30-39,male,0.4588,positive,AA-9
Green Space,7,"on the side of the street not from the prosek but the opposite ""českomoravská there are overall less trees. The concrete itself",14.49,50.107209,d4kuegjvc,30-39,female,0.0,neutral,X-10
Green Space,7,I do not wish to see new construction here.,14.521,50.106928,v2913az8y,30-39,male,-0.3089,negative,Z-10
Green Space,7,Apartment buildings have nothing to do here!,14.519,50.105999,54zi2hv96,30-39,male,0.0,neutral,Z-10
Green Space,7,"there is a green area but it is not accessible, it is not possible to set up a picnic blanket, dig with a mic",14.519,50.105999,1mpopq8p9,30-39,female,0.0,neutral,Z-10
Green Space,7,What are the plans for the green brownfields?,14.514,50.108722,1mpopq8p9,30-39,female,0.0,neutral,Z-9
Green Space,7,completely unused fenced area,14.527,50.106756,1mpopq8p9,30-39,female,0.0,neutral,AA-9
Green Space,7,"There is a lot of green in Vysočany but it is poorly maintained, there are trees in the streets but some are dry, some have not been pruned for several years, this year a few trees cut down , but no new ones planted.",14.515,50.10957,qojheg5of,70+,female,-0.6652,negative,Z-9
Green Space,7,"Zahrádky Park is small, it needs more greenery and more space.",14.52,50.106735,g3ngpvvh6,30-39,male,0.0,neutral,Z-10
Green Space,7,"Here lacks greenery, the place in the middle of the greenery is concreted over.",14.531,50.102896,g3ngpvvh6,30-39,male,0.0,neutral,AA-10
Green Space,7,"Used to be a lovely separating green space, now it's missing, bring back the shrubs and trees please.",14.522,50.100969,g3ngpvvh6,30-39,male,0.5994,positive,Z-10
Green Space,7,"There were beautiful overgrown trees here, protecting the park and providing shade, and now nothing but lawn. Bring back the trees, please.",14.519,50.107768,g3ngpvvh6,30-39,male,0.6597,positive,Z-10
Green Space,7,Here is a piece of cut green space that still hasn't been restored.,14.518,50.107437,g3ngpvvh6,30-39,male,-0.4829,negative,Z-10
Green Space,7,"There used to be lots of beautiful trees here to protect the trail and provide shade, now there are bare hillsides with no trees and it's unpleasant.",14.524,50.107437,g3ngpvvh6,30-39,male,0.296,positive,AA-9
Green Space,7,Still no planting of more trees here and better continuation of Friendship Park.,14.491,50.12604,g3ngpvvh6,30-39,male,0.5574,positive,X-8
Green Space,7,"Dusty, no greenery.",14.513,50.11065,eg04b953u,20-29,male,-0.296,negative,Z-9
Green Space,7,"Cutting the grass at longer intervals.

Possibility of composting.",14.503,50.109883,le9r7ltlw,30-39,female,-0.128,negative,Y-9
Green Space,7,"Instead of asphalt, at least bushes.",14.498,50.109804,tbz2w5xk1,50-59,male,0.0,neutral,Y-9
Green Space,7,"border of Prague 9 and Prague 3 (balcony) - lack of green maintenance, there is also a lot of rubbish on the site",14.49,50.098711,78hgqqflo,50-59,female,-0.3182,negative,X-10
Green Space,7,"Modification of the islands at the intersection novovysočanská - spojovací. the whole place is enormously congested with traffic, noisy and dusty because cars do not keep the speed and constantly honk. The islands won't save it, but they would improve",14.49,50.100749,78hgqqflo,50-59,female,0.3991,positive,X-10
Green Space,7,Unused and unmaintained site suitable for a park.,14.53,50.106667,gawd1cvxx,40-49,male,0.0,neutral,AA-9
Green Space,7,"Preserve the allotments, improve the greenery and create a community garden for locals. Not build another pointless house that will be bought up by speculators again anyway.",14.521,50.106515,wsxrswqr3,30-39,male,0.6124,positive,Z-10
Green Space,7,"With the new development and some park, bistro, greenery, bike path in a while will be like D1.",14.509,50.104884,wsxrswqr3,30-39,male,0.3612,positive,Z-10
Green Space,7,"I am happy for every green space in Prague!! Especially around my place of residence, new houses are being built, there is a lot of construction going on and everyone will want to go somewhere in nature.The more green the better, so that the park can acc",14.52,50.10677,4vipb33lt,40-49,female,0.8293,positive,Z-10
Green Space,7,"Cancel Pepsi, make a park :)",14.521,50.10946,ixo6k1i6c,30-39,male,0.25,positive,Z-9
Green Space,7,"I would like more green space here, not concrete. Make a forest park instead",14.522,50.103006,23irebq64,50-59,male,0.3612,positive,Z-10
Green Space,7,"Here I would like more green space, not concrete. On the contrary, make Les Park a forest park",14.525,50.102483,23irebq64,50-59,male,0.3612,positive,AA-10
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.521,50.101946,23irebq64,50-59,male,0.3612,positive,Z-10
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.527,50.103143,23irebq64,50-59,male,0.3612,positive,AA-10
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.511,50.108373,23irebq64,50-59,male,0.3612,positive,Y-9
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.512,50.107286,23irebq64,50-59,male,0.3612,positive,Z-10
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.514,50.108855,23irebq64,50-59,male,0.3612,positive,Z-9
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.518,50.108869,23irebq64,50-59,male,0.3612,positive,Z-9
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.518,50.103969,23irebq64,50-59,male,0.3612,positive,Z-10
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.51,50.101795,23irebq64,50-59,male,0.3612,positive,Z-10
Green Space,7,"Here I would like to see green, not concrete. Do the opposite Forest Park Forest Park",14.516,50.102276,23irebq64,50-59,male,0.3612,positive,Z-10
Green Space,7,one day...,14.508,50.111688,yzgid1tdl,40-49,female,0.0,neutral,Z-9
Green Space,7,Suitable for park expansion.,14.521,50.106225,o96joaduw,30-39,male,0.0,neutral,Z-10
Green Space,7,Suitable extension of the park.,14.518,50.106164,o96joaduw,30-39,male,0.0,neutral,Z-10
Green Space,7,Suitable park extension.,14.521,50.107188,o96joaduw,30-39,male,0.0,neutral,AA-9
Green Space,7,Suitable park extension.,14.515,50.106427,o96joaduw,30-39,male,0.0,neutral,Z-10
Green Space,7,It's a summer heat here without a single bush.,14.5,50.102293,o96joaduw,30-39,male,0.0,neutral,Y-10
Green Space,7,It's a summer heat without a single bush.,14.495,50.102829,o96joaduw,30-39,male,0.0,neutral,X-10
Green Space,7,This is a summer fire pit without a single bush.,14.488,50.103531,o96joaduw,30-39,male,-0.34,negative,X-10
Green Space,7,No trees,14.517,50.110774,yvtbco3q9,40-49,male,-0.296,negative,Z-9
Green Space,7,"Adding shrubs, trees or flowers",14.49,50.126666,9c3p4avwq,20-29,male,0.0,neutral,X-8
Green Space,7,Along Podebradska,14.518,50.10346,9hbjcn3y6,0-19,male,0.0,neutral,Z-10
Green Space,7,Along Českomoravská,14.492,50.103075,9hbjcn3y6,0-19,male,0.0,neutral,X-10
Green Space,7,Along Sokolovska,14.489,50.106873,9hbjcn3y6,0-19,male,0.0,neutral,X-10
Green Space,7,Along Ocelářská Street,14.491,50.105139,9hbjcn3y6,0-19,male,0.0,neutral,X-10
Green Space,7,Along Kolbenova Street,14.516,50.110699,9hbjcn3y6,0-19,male,0.0,neutral,Z-9
Green Space,7,Forest Park near Letňany,14.521,50.122202,9hbjcn3y6,0-19,male,0.0,neutral,Z-8
Green Space,7,More green here,14.518,50.112106,57yvs01ys,40-49,female,0.0,neutral,Z-9
Green Space,7,"Greenery , forest, bushes, beehive",14.517,50.109956,57yvs01ys,40-49,female,0.0,neutral,Z-9
Green Space,7,the most greenery,14.521,50.111745,57yvs01ys,40-49,female,0.0,neutral,Z-9
Green Space,7,"green poplars, orchards and gardens, an oasis in the middle of Vysočany",14.507,50.111414,57yvs01ys,40-49,female,0.0,neutral,Y-9
Green Space,7,"More trees (appropriately, naturally spaced) wouldn't hurt.",14.491,50.126308,z5vfqcbx8,30-39,male,0.4168,positive,X-8
Green Space,7,"More trees (appropriately, naturally spaced) would not be detrimental.",14.491,50.12811,z5vfqcbx8,30-39,male,0.0,neutral,X-7
Green Space,7,Revitalization of the surroundings is necessary,14.512,50.109333,8tsswjd2g,60-69,female,0.0,neutral,Z-9
Green Space,7,A woodland would be good.,14.477,50.167018,yuk9nvrac,60-69,female,0.4404,positive,W-3
Green Space,7,"Instead of a field, I'd like to see a forest park somewhere.",14.477,50.165594,o6wg0uzij,20-29,female,0.3612,positive,W-3
Green Space,7,Shading the highway...,14.471,50.165477,0hny25osr,30-39,female,0.0,neutral,W-3
Green Space,7,"Not enough green and water features in the park, overall not enough visualization of what the park should look like for people to feel comfortable in it.",14.485,50.164809,ee36vifcp,30-39,male,0.7003,positive,X-4
Green Space,7,"Not much green on the main road, dirt, grey.",14.484,50.165448,ee36vifcp,30-39,male,-0.296,negative,W-3
Green Space,7,"The lack of green space is, in my opinion, a problem for the entire new family development in Chabry.",14.453,50.142834,5uaxj2maf,0-19,male,-0.6124,negative,U-5
Green Space,7,see the neglected areas,14.446,50.146317,x28hrpafy,30-39,male,-0.5267,negative,U-5
Green Space,7,See the neglected spots.,14.447,50.146097,x28hrpafy,30-39,male,-0.5267,negative,U-5
Green Space,7,See neglected areas,14.447,50.147149,x28hrpafy,30-39,male,-0.5267,negative,U-5
Green Space,7,"There is a shortage of green space - even portable features would help to moderate the temperatures, especially in summer.",14.448,50.139871,x28hrpafy,30-39,male,0.1779,positive,U-6
Green Space,7,"The bike path and the park around it could also do with more trees, especially deciduous ones making shade.",14.449,50.139197,x28hrpafy,30-39,male,0.0,neutral,U-6
Green Space,7,Just no more big buildings.,14.448,50.140181,cbqowb8gz,30-39,female,-0.296,negative,U-6
Green Space,7,A fruit tree or bush would be nice here.,14.453,50.144897,6uf8yzwps,30-39,female,0.4215,positive,U-5
Green Space,7,I would definitely add a third row of trees after the construction is complete.,14.448,50.140049,sw8l5uqw4,40-49,male,0.4019,positive,U-6
Green Space,7,"Here in the valley and the wider surroundings we would like to preserve the natural park and the valuable Chateau Castle without the interference of the Prague ring road. Such a place with important natural, cultural and art historical monuments, nor the",14.423,50.149394,lkafht5bt,30-39,female,0.886,positive,S-5
Green Space,7,"According to the old-timers, there used to be apricots here. The road could be lined with cherry trees, pear trees, rowan trees, etc.",14.444,50.141761,s08h7oapd,40-49,female,0.0,neutral,T-6
Green Space,7,"trees have broken here. It would be advisable to add ""edible"" trees such as chokecherries, cherry trees, buckthorn, rowan, pear trees, raspberries, blackberries along the fence, ...etc.",14.449,50.1392,s08h7oapd,40-49,female,-0.4767,negative,U-6
Green Space,7,It would make a nice birch grove.,14.447,50.138759,s08h7oapd,40-49,female,0.4215,positive,U-6
